#Table1
ra,dec,u,g,r,i,z
133.021388697573,11.5411264915167,19.44263,18.88921,18.61946,18.31717,18.66792
133.020774728682,11.5402271718335,19.89919,18.78634,18.20064,17.84547,17.64228
133.033424903397,11.5031849189359,21.15013,19.16075,18.21315,17.80186,17.52381
133.071148238437,11.3807688018232,20.60386,18.46008,17.44529,17.00696,16.67272
133.072718121463,11.3798929325416,23.79156,21.79477,20.42162,19.91666,19.69652
133.070136415741,11.3793456514695,23.72609,21.13511,20.39106,19.7888,19.68999
133.036319044524,11.5212204564238,18.84902,17.85345,17.62823,17.50237,17.39308
133.039294127637,11.521383165305,24.64948,22.45511,21.62342,21.49701,21.9957
133.07253995015,11.3970426359774,20.955,19.74229,19.31063,19.18163,19.20873
133.053255440286,11.5060966989358,20.8995,19.58927,19.04093,18.85789,18.78898
133.051756466542,11.5055600251141,23.96414,22.29754,21.31307,20.90378,20.2442
133.054405371997,11.5436486359014,19.87473,18.75331,18.40767,18.26384,18.17653
133.105881707382,11.3648677523565,19.4002,18.78388,18.58403,18.53546,18.25904
133.104411526484,11.3668566616845,24.96658,23.6371,22.10959,20.8128,20.28136
133.107308483084,11.3645164981378,25.39592,23.3559,22.1781,20.96137,20.2795
133.0855109231,11.4699796009513,22.94199,19.63251,18.14319,17.21283,16.69763
132.96343036043,11.366870701551,22.58228,20.19277,18.77742,18.10615,17.73331
132.940185440848,11.4753612899054,21.61366,20.4015,19.0158,18.65432,18.35037
132.938840192518,11.478296000906,24.07603,23.90614,20.9085,20.29696,19.77905
132.93833862727,11.4740807496088,24.73695,22.6862,21.33857,20.7391,20.48228
132.937277489632,11.4794730507015,24.5009,24.06345,21.96146,21.58971,22.15801
132.938281405814,11.4764284637748,22.6133,22.71076,23.07043,23.5615,23.25796
132.966328808958,11.4457082951669,22.50915,20.23292,19.40705,19.1039,18.89393
133.001370894679,11.3368918301107,23.98792,20.74889,19.3741,18.55248,18.12867
132.974477478829,11.4346109147489,22.50566,19.91676,18.32419,16.59958,15.61546
132.954202294183,11.5074613451843,22.37477,20.57721,19.1535,18.06549,17.46387
132.952143967811,11.5077810956082,22.89203,21.9378,21.9024,22.06943,22.79216
132.994851552248,11.3676598682422,22.90418,20.73081,19.42793,18.62415,18.12774
133.000818001854,11.3506027313185,22.95662,20.85678,19.47143,18.24816,17.67129
133.000297017226,11.3522863960291,25.23059,22.99059,21.67413,21.25879,21.30467
132.971433139099,11.4655620977081,20.46835,19.18165,18.42576,18.02812,17.74356
132.96929703716,11.4635326777575,25.0168,21.86925,21.05088,20.50467,21.46922
132.964030108946,11.4927618287951,23.06428,20.53445,19.3794,18.90204,18.49841
132.992898849187,11.4123619517686,23.24612,20.0452,18.6066,17.4103,16.72128
132.994619707306,11.4159912896956,23.73663,20.64774,19.48635,19.04221,18.74426
132.986658024242,11.4595637870352,22.90429,20.83449,19.45532,18.50464,17.94222
133.001892278409,11.4286900893134,22.56704,20.55986,19.0493,17.92056,17.30617
133.002030075693,11.426824008187,23.67975,22.12202,21.63891,21.36612,22.16473
133.01674136812,11.3985555553395,22.92547,20.09447,18.66055,17.53982,16.95882
133.02132411411,11.4218827797503,23.76283,20.98325,19.61296,18.74201,18.21561
133.01996141229,11.4209784854912,24.13297,23.10338,21.90912,20.37758,19.51796
133.004492675835,11.4823883046765,23.5005,20.73575,19.29501,18.35473,17.83891
133.014247676769,11.460066016172,23.81898,21.0113,19.69055,18.36854,17.64365
133.015007272262,11.4584490944124,24.3589,22.71266,21.18691,20.4301,20.13205
133.00856459105,11.5002010292268,23.7581,20.76443,19.30955,18.67648,18.29847
133.009567051212,11.4997066628404,22.72809,21.49646,21.04319,21.49901,21.88165
133.00389259715,11.5411592361558,24.19751,20.75239,19.62239,19.19716,18.91898
133.025494322343,11.4835060397974,22.22029,20.0922,18.94953,18.49935,18.21601
133.035076653164,11.4521109291775,22.98126,20.71834,19.30151,18.05593,17.34603
133.043760042254,11.4367076446702,22.6039,20.22347,18.86135,18.28767,17.98238
133.062633598068,11.4153426184664,23.06819,20.499,19.03268,18.45249,18.06985
133.056964425683,11.4377108933681,21.66176,19.54832,18.18548,17.66469,17.30655
133.042956526089,11.4930881457855,24.27422,21.16318,19.58693,18.07932,17.23791
133.073745380858,11.4001438457716,24.038,21.26661,19.71658,18.90898,18.43731
133.051570430408,11.4924029699305,22.76313,20.25028,18.85127,18.11348,17.67891
133.06746024175,11.4379016694115,21.09649,19.85032,18.95348,18.48605,18.14268
133.082206101683,11.3940439277037,24.08455,20.53366,19.10473,18.38869,17.99842
133.062045737482,11.4687862017194,21.67681,20.14915,19.53503,19.30847,19.1455
133.116763772529,11.3767704641238,19.56884,18.79131,18.07983,17.72958,17.52995
132.984201122916,11.4778954555978,23.70255,21.4953,20.07143,18.47335,17.62207
132.984007435787,11.4774589430784,24.42489,22.68741,21.09793,19.19774,18.11912
132.98641502897,11.477828718705,22.96285,22.56217,20.87772,20.17476,19.75021
132.983682138732,11.4793446399945,24.9726,23.44704,22.90882,22.12989,21.97831
133.022272612429,11.3965491301947,23.47695,21.09395,19.69418,18.9018,18.4766
133.022410550515,11.3976739606262,22.16251,21.73256,22.39849,21.79692,21.89633
133.0170714585,11.4407919311517,23.71681,21.29881,19.80616,18.98562,18.47991
132.953895411094,11.394673123391,22.02498,22.10178,21.48498,21.3443,21.65524
132.94265400332,11.4479329902434,24.17474,21.86266,21.06299,20.47541,20.19052
132.940660134892,11.4470500845457,21.53561,21.14556,20.00692,19.56085,19.34535
132.969928499156,11.352941553339,24.74564,21.88545,20.38623,19.77654,19.65009
132.968663739305,11.3541311900244,24.58012,24.09786,22.23442,23.37465,22.79715
132.930253510898,11.4937956706829,21.65358,20.6663,19.8705,19.57956,19.2863
132.968704825244,11.3629927292567,21.78565,21.64318,21.15467,20.91803,21.22108
132.939676198237,11.4902894691549,20.99522,20.4027,19.68944,19.35788,19.18582
132.943419626625,11.4818100944982,21.12546,20.47626,19.92578,19.73312,19.61762
132.937924447432,11.5037414819118,20.90677,19.6998,19.26959,19.03198,18.93272
132.938007109353,11.5055678279848,22.71311,22.62287,21.86334,21.12737,20.69422
132.937753379587,11.5032564034182,22.03759,21.95712,21.82305,21.43833,21.51076
132.987331095099,11.3346921596964,21.01463,20.17976,19.73987,19.57749,19.37675
132.990014312316,11.3286361355052,22.00737,20.96282,20.44125,20.25117,20.04256
132.95808925269,11.4631022566878,21.58864,21.36096,20.63142,20.47088,20.11207
132.957262016664,11.4614018517804,23.7056,22.72907,22.37422,22.26025,21.88246
132.956912200015,11.4648075755662,23.63614,23.43028,22.35884,21.88471,22.21248
132.968254543556,11.4548843566494,21.28016,21.16994,21.36774,21.75138,21.50013
132.998162067377,11.353500455876,21.31722,21.05386,20.4401,20.31249,20.00161
132.971943647801,11.4501183677991,22.24579,21.00817,19.87997,19.38315,18.94187
132.972199384413,11.4523369777034,24.30791,21.80994,20.79332,20.34903,20.24816
132.971131262258,11.4536372911066,25.3024,24.94592,22.52192,21.76525,21.74223
133.007085362581,11.3305424891277,20.97974,20.29035,19.44295,19.10731,18.75907
132.959777555323,11.5230070469782,22.8665,22.23121,20.42881,19.81614,19.37152
132.9879357999,11.4879507446507,21.91436,21.221,20.78924,20.5608,20.35138
132.998022299103,11.4696117670515,20.8896,19.99393,19.2035,18.70214,18.28018
132.999570124065,11.4713990592522,23.88734,24.09309,22.06891,21.06458,20.65391
133.008989334728,11.4410341300859,21.31774,20.23771,19.8862,19.77368,19.68328
133.009012417749,11.4421351352659,24.66771,22.65193,21.82789,21.7486,21.52024
133.002251263099,11.4673934615531,21.15252,20.66897,20.87899,21.00899,21.2494
132.991431034507,11.5114532927896,21.45694,20.44142,19.95365,19.84136,19.76211
133.009718423555,11.4597655823016,21.625,20.32698,19.77438,19.59101,19.4733
133.019448854886,11.458805189352,21.75855,21.22148,20.24184,19.98365,19.59011
133.052000348762,11.3500414347689,20.43294,19.71081,19.37339,19.26493,18.87123
133.014551058594,11.5241049054622,25.16925,23.65624,22.3044,21.34565,20.60312
133.061213749036,11.3912094331398,22.21633,21.98753,21.68681,21.21341,20.59365
132.721979697156,11.4089200077959,24.71183,23.79492,22.15973,20.91766,20.41215
132.740482967148,11.3453917764939,25.58859,23.44438,21.59126,20.81657,20.37629
132.739459658947,11.3519635872103,22.31875,22.40026,21.40376,21.08143,20.34601
132.750308585957,11.3154807787303,23.64874,25.03613,22.55674,22.37291,22.05287
132.732126460315,11.3822241236009,25.40249,22.79543,21.4789,21.83619,22.36393
132.743570696887,11.3458375425843,23.31517,23.28233,21.02213,19.99664,19.8137
132.721249825579,11.4232990260012,22.24901,23.38543,21.69792,21.14278,21.3862
132.739138139605,11.3616500464887,23.52391,25.44429,22.4066,22.59987,22.6159
132.736572646327,11.3887350045025,23.12325,23.39843,22.31514,21.52929,22.09304
132.742138873634,11.3698980398721,24.04344,23.25855,22.2912,21.78888,20.87155
132.715209590983,11.4635484540424,22.98981,23.55448,22.59504,21.71181,21.06981
132.738563154508,11.3865740867546,24.04895,23.08064,22.12115,21.75545,21.32377
132.729373459733,11.4284005421961,22.97513,24.69015,22.14936,21.11842,20.66592
132.754336021053,11.345531810228,22.69449,24.0992,22.54144,22.05706,21.76962
132.730189620885,11.4393062722859,22.59965,23.26203,22.62515,22.42041,21.80952
132.750298220223,11.3749510192764,22.38458,22.63157,21.84722,21.3507,21.42445
132.746224124725,11.3902745766145,23.26146,23.62809,21.92015,20.83328,21.03855
132.757157905307,11.351764239235,24.29241,23.42853,22.19397,20.8897,19.95513
132.743937530213,11.4001834966625,23.96012,22.85815,22.0037,21.83802,21.57589
132.743441833133,11.4031856770435,24.34955,22.98333,21.82036,21.639,21.77278
132.766520047183,11.3235017852746,22.71101,22.4784,21.29853,21.1954,21.31271
132.729986943882,11.4579229349726,23.84079,23.08548,21.9256,21.8208,22.87539
132.74458089203,11.4090718329814,23.3522,23.30226,21.59042,20.18244,19.51764
132.769697083859,11.3223078946507,25.01313,23.37582,21.75474,21.0861,20.47581
132.765458371919,11.3401164571508,24.20214,24.01832,21.82589,21.02718,20.3596
132.732267989957,11.4548412379327,26.64982,23.89688,21.55259,20.83711,20.46144
132.775662366924,11.3082868331614,22.98258,23.03606,22.23914,21.62858,21.97409
132.769926095943,11.3312903060752,22.54274,22.41684,21.44576,21.17173,22.71356
132.77062986923,11.3338724496449,22.70355,22.90566,21.62035,22.7504,20.95313
132.733661998375,11.4656542209132,25.04828,24.02841,22.41598,22.06022,22.01464
132.763074944305,11.3717567715301,23.62771,22.68464,21.67686,21.36482,20.56724
132.768143713747,11.3606823786967,24.69049,22.53898,21.2439,21.11,20.98206
132.767307003732,11.3647466863346,24.30358,23.38299,22.39467,21.37965,20.84986
132.742977866656,11.4497726014809,23.13776,23.05663,22.22126,20.67795,19.60474
132.772886851184,11.3563313022361,24.15897,23.18131,22.22172,21.56018,20.98322
132.777944339149,11.3419778168051,25.36579,24.26978,22.46034,22.01886,21.87169
132.773254767884,11.3606976253209,23.85751,22.77958,21.42265,20.68338,20.11674
132.764319165742,11.4009348971829,22.56671,23.08791,21.83605,21.22606,21.08195
132.766105199263,11.4039191195198,25.5279,22.85124,21.54812,21.1418,20.63727
132.782649898432,11.3509914271601,22.69964,22.55074,21.72479,20.92589,21.15176
132.796185757846,11.3062575827387,24.51177,23.78296,21.76958,20.61407,19.82416
132.780264530757,11.3650181963464,24.50611,24.97661,22.10366,20.7811,20.0439
132.752022214223,11.4730738751115,23.9615,23.36899,21.95673,21.7998,22.55862
132.767676352922,11.4202537448883,24.18,24.04318,22.19555,22.28672,22.13027
132.768112283351,11.4188970410821,24.22156,23.84296,22.64484,22.36947,21.70394
132.788453399907,11.349959166631,25.39232,24.03386,22.66303,20.63391,19.56012
132.755004928724,11.4693218517756,22.13222,22.705,21.88547,21.68322,21.43089
132.794665418705,11.34603015167,23.67073,23.09178,22.37767,21.63526,21.18957
132.792878972283,11.3462702750746,23.11026,25.04572,22.20605,21.9188,21.0791
132.774771633425,11.4142354773015,22.73322,22.69704,21.79775,22.07942,21.47438
132.806625694033,11.3060980928528,21.64538,22.00985,20.56037,19.76015,19.37841
132.794609948916,11.353947427159,23.07592,25.02281,22.56226,21.84376,20.98336
132.796272464622,11.3490547207753,23.13428,22.87466,21.80656,20.99319,20.52705
132.79421881977,11.3681737503352,23.77897,22.83805,21.98477,21.62673,21.28189
132.806977623187,11.3250426624066,24.39387,23.67623,22.38704,21.1334,21.03175
132.802758029721,11.3429807953131,23.95067,23.92152,22.02811,21.77246,21.40075
132.789055312855,11.3982044895574,24.2856,23.94004,22.15149,21.47177,21.21366
132.78815439747,11.4033671204323,26.43779,23.90564,21.18625,20.34838,20.88914
132.814333301142,11.3127870764453,25.51272,24.4361,22.40749,23.35114,21.44859
132.780978066908,11.4308959873432,25.78874,24.22262,22.40611,21.54183,20.76707
132.790939500458,11.398043437745,25.1486,23.22262,22.245,21.86867,22.4208
132.804673900924,11.3505419851339,24.59131,24.30885,22.43146,21.32999,20.88012
132.809864908581,11.335563843636,24.37759,23.39206,22.36669,20.87533,20.22447
132.788006905426,11.4116952917298,23.763,23.38006,21.93699,20.51383,19.6551
132.654203213479,11.3716596834006,23.18805,26.70849,21.28775,19.74335,19.89639
132.657896558065,11.3700024749102,24.44875,23.57425,22.66344,21.82537,21.89827
132.667364017164,11.339646522263,25.86316,25.80927,23.16033,21.84556,20.6382
132.680895626798,11.3065083414511,25.69329,24.67627,22.95936,21.32537,20.47354
132.651169979272,11.4284357119055,23.15803,23.50607,22.74409,21.06153,20.81632
132.688943659779,11.3039050403364,22.99749,24.17462,23.00824,21.46571,20.81566
132.676207988285,11.361587422357,25.76748,23.87543,22.98048,21.52695,20.64679
132.675057651332,11.374755495808,25.43443,24.14524,22.63939,21.45244,20.65505
132.669999350464,11.4249095423789,26.03884,26.14203,23.20621,21.51572,20.90592
132.6693185505,11.4279994538261,23.55079,24.38373,22.8007,21.82608,21.36052
132.68513729542,11.3820324562804,24.05262,24.12233,23.29698,22.22515,21.41581
132.695187944744,11.3692218171664,25.00578,23.94557,22.92221,21.77784,22.51265
132.688308933949,11.3931278472828,24.1043,24.23257,23.34503,22.08142,22.58965
132.693718714424,11.3797038294614,23.01037,24.35181,23.16384,21.79972,21.02837
132.706762303519,11.3449024801152,23.84151,23.64895,22.66178,20.98077,20.09708
132.709035772628,11.3442335879548,23.48314,24.01601,22.99773,21.96144,21.20775
132.718783813956,11.3156476122369,23.05395,23.19853,22.62831,21.39742,21.06957
132.722425580703,11.3186325302915,25.85241,24.06414,22.42918,21.26903,20.73233
132.686153733276,11.4449366670721,25.5128,24.07733,23.67069,21.58389,21.22959
132.716431645787,11.3399188417774,23.97828,23.25686,23.05436,21.51546,20.88913
132.725233213939,11.3138027884891,25.45723,23.84842,24.60551,21.35391,19.90994
132.719124718664,11.3423664509921,23.27718,25.22111,23.387,20.97433,19.97133
132.698768126252,11.4570528582325,24.2466,24.34776,23.91437,21.93579,21.33786
132.717952058344,11.4432136621522,24.04683,23.37594,22.84835,22.16766,21.48893
132.721005164756,11.4381711454799,25.42906,23.81307,22.95242,21.9103,22.01278
132.759945141746,11.320786680063,23.59204,24.09053,23.1435,21.86058,21.37554
132.740330757574,11.4040481590412,24.62972,24.02663,23.19598,21.62281,20.79976
132.727415427198,11.4625419125597,25.98564,24.25738,23.196,21.1671,20.46617
132.753037848739,11.3981856658435,23.66923,23.85855,22.40343,21.24366,21.12669
132.737904533074,11.4681675959448,24.84398,24.15548,23.74219,21.79402,21.56193
132.788092900056,11.3069566412401,25.4197,23.81867,23.59088,21.94712,21.15425
132.76341215903,11.3994385028513,24.4009,24.28897,23.05306,21.99474,21.8201
132.789810346653,11.3100117319689,23.65275,23.97841,23.24957,21.42005,20.51007
132.76738205792,11.3998512874346,21.99208,22.58828,22.19092,20.3585,20.45103
132.785177731074,11.339383393279,23.66121,24.77977,23.71431,21.94309,21.65645
132.762910411104,11.4233024874366,24.6624,24.70114,23.18707,22.09586,21.43798
132.759553383148,11.4416217411451,23.26727,25.05862,22.74787,21.56628,21.17857
132.776982881822,11.3919579725471,22.41783,24.93935,23.06614,21.80995,21.66853
132.774114753562,11.3998350261676,24.93745,25.30448,23.02557,21.42749,20.18697
132.796990616271,11.3264566374781,23.85115,22.97544,22.78181,21.63079,21.88828
132.773574093585,11.4119724352816,24.02572,24.34513,22.88288,21.94282,21.94992
132.807787597652,11.3015125375657,25.45061,24.00652,22.80103,21.2973,20.28791
132.782719628174,11.3914018999659,23.9258,23.43279,23.86333,21.89133,21.4414
132.794573960833,11.3521500538414,23.0599,23.69801,22.97974,22.00776,22.21445
132.806525783537,11.3176600305697,24.4996,24.18489,23.27026,22.0988,21.61825
132.77992895288,11.4151126739441,22.76328,24.31883,23.25249,21.43779,21.01162
132.796098965999,11.3634856763955,24.55379,22.95872,22.56178,21.74618,20.95314
132.77040758104,11.453235434957,24.80071,24.23493,22.76757,21.69793,20.78089
132.793033788424,11.3840539531042,24.57804,23.32774,22.482,21.7709,22.33274
133.031073305418,11.5011008794912,22.70796,21.19352,20.76408,20.61859,20.76718
133.032049986797,11.5293896143288,21.71584,20.77343,20.46784,20.28101,20.17288
133.034550999953,11.5330723078301,21.50673,20.35258,19.76604,19.42315,19.38734
133.044188353502,11.5391112039122,22.0041,21.54514,21.01182,20.71316,21.08148
133.066740982682,11.5060132774097,22.09932,21.49467,21.10205,20.69153,20.68474
133.09849922345,11.3981623443494,21.70104,21.69244,21.78586,22.3251,22.10587
133.108437726205,11.3786321433733,21.02926,20.22701,19.29045,18.92452,18.69982
133.082154622995,11.4831213141341,22.00899,20.57299,19.59352,19.19505,18.90745
133.094088417558,11.4508741765306,22.23827,21.48374,21.18433,20.96297,21.83704
133.093096977683,11.4516809190142,23.72635,22.32443,21.54012,21.08574,21.29123
132.923243623727,11.5067244450189,24.32993,22.39856,21.37747,21.16492,20.33554
