intentType,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,dataproduct_type,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_type,sequence_number,s_region,jpegURL,mtFlag,srcDen,obsid,objID,distance,MatchID,MatchRA,MatchDEC,dstArcSec,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211417426,,k2sff211417426-c05_lc,132.721222,11.903281,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.71895115 11.90550300 132.71895119 11.90105900 132.72349281 11.90105900 132.72349285 11.90550300,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/17426/hlsp_k2sff_k2_lightcurve_211417426-c05_kepler_v1_llc.png,False,5885,9200168349,9200168349,510.160720649575,1237671125370339489,132.721222963988,11.9032808990775,0.00341511479761305,2,5972,301,6,117,161,1,0,6,1,1,0,72163250501845008,70369012645905,70369012645905,76561193933766672,72127963050573841,72127963050573841,19.97114,17.94891,17.53636,17.23319,17.33831,0.4808878,0.1977628,0.2054874,0.2005787,0.2994614,20.19304,18.09195,17.69044,17.43528,17.56887,1.060469,0.4288,0.4593325,0.4526932,0.7224442,0.6780642,1.572074,20.01121,18.0261,17.63613,17.35345,17.43717,0.05456435,0.006821421,0.006419555,0.006737986,0.01583016,20.03535,18.03388,17.63613,17.37819,17.46834,0.06287069,0.006833779,0.006419555,0.00674934,0.01582061,1,1,1,0,0,1.520907,1.457695,1.432714,1.472196,1.445522,257,217706723,5063110,2,2,24577,24577,24577,24577,24577,-0.663843642785491,0.718866010358727,0.206260216920802,0.149827,0.1167442,0.08076308,0.06001562,0.0446406,16298254583872,1237671125370339328,0,1.30321533841379
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211402600,,k2sff211402600-c05_lc,132.771652,11.681179,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.76938299 11.68340100 132.76938303 11.67895700 132.77392097 11.67895700 132.77392101 11.68340100,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/02600/hlsp_k2sff_k2_lightcurve_211402600-c05_kepler_v1_llc.png,False,5885,9200169010,9200169010,456.736895227355,1237671262272225941,132.771653038536,11.6811791632179,0.00370814876577517,2,6004,301,5,114,661,1,0,6,1,1,0,35253360132112,275280609296,268468240,4503599895838736,268468240,268599312,22.42866,19.95809,18.56008,17.1922,16.44249,0.1648707,0.01955889,0.01467833,0.01493717,0.01312851,23.24267,20.05832,18.64366,17.22681,16.47847,0.7969849,0.02653806,0.01290613,0.006113179,0.008668386,0.7072792,1.548374,22.55639,19.97852,18.57178,17.18643,16.432,0.1953594,0.01583318,0.008606809,0.005848229,0.007634224,22.5561,19.97853,18.57178,17.184,16.42813,0.2200043,0.01583206,0.008606809,0.00584696,0.007630887,0,1,1,0,0,1.049104,1.140589,1.316702,1.023322,0.9675689,257,215943950,5121897,3,3,24577,24705,24705,24577,24577,-0.665014072664325,0.718862959341982,0.202465623858706,0.1216366,0.09477838,0.06556725,0.04872349,0.03624133,16298246843839,1237671262272225280,0,1.38140469888739
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211410601,,k2sff211410601-c05_lc,132.65332,11.801414,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.65105000 11.80363600 132.65105004 11.79919200 132.65558996 11.79919200 132.65559000 11.80363600,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/10601/hlsp_k2sff_k2_lightcurve_211410601-c05_kepler_v1_llc.png,False,5885,9200169425,9200169425,596.987804927521,1237671125370274014,132.653318939317,11.8014142965847,0.00388725470404278,2,5972,301,6,116,222,1,0,6,1,1,0,35253393686544,33587217,302022672,4503599929393168,302022672,302022672,22.48376,20.10456,18.56984,17.76558,17.25695,0.330721,0.1146256,0.1654797,0.0922761,0.02658834,23.07755,20.16849,18.65142,17.76886,17.34126,1.023448,0.2569127,0.3685346,0.1944118,0.05482712,0.7278367,1.521982,22.53958,20.10362,18.5705,17.74347,17.25302,0.2803363,0.01848704,0.009195263,0.007141055,0.01222895,22.52584,20.09897,18.5705,17.72132,17.25629,0.5136418,0.01850114,0.009195264,0.007139666,0.0142169,0,1,0,1,1,1.510541,1.359969,1.396304,1.366892,1.388846,257,217428302,5063094,2,2,24577,24577,24577,24577,24577,-0.663238634975995,0.719920825528468,0.204520214271326,0.1364752,0.1063406,0.07356591,0.05466735,0.04066247,16298253576740,1237671125370273792,0,1.48282880060624
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211412304,,k2sff211412304-c05_lc,132.997314,11.826262,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.99504379 11.82848400 132.99504383 11.82404000 132.99958417 11.82404000 132.99958421 11.82848400,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/12304/hlsp_k2sff_k2_lightcurve_211412304-c05_kepler_v1_llc.png,False,5885,9200168042,9200168042,605.412684929774,1237671262272357218,132.997315146061,11.826262072726,0.00404671972703019,2,6004,301,5,116,866,1,0,3,1,0,0,68989096448,9007199397515777,275154763776,4503874774794240,275146375680,275146375168,22.90314,21.09965,20.20358,19.85452,19.37171,0.2448275,0.03984533,0.02371951,0.02141535,0.04172899,28.10378,19.9243,19.26561,18.46886,18.29045,0.5162623,0.04924579,0.0377935,0.03532905,0.07451877,1.395499,3.213101,22.55349,20.21441,19.23252,18.67276,18.28222,0.368083,0.02738825,0.01666311,0.01489787,0.03137735,22.69571,19.68711,19.19655,18.33903,18.30427,0.2675544,0.02727194,0.01674622,0.01504093,0.03132844,0.746114,0.7010933,0.1664787,0.57164,0,1.143633,1.360776,1.190754,0.9873568,1.030558,257,216539353,5121927,3,3,24577,24705,24577,24577,24705,-0.667488413973901,0.71586094016793,0.20494470364587,0.1353262,0.1054453,0.07294655,0.05420711,0.04032013,16298232268742,1237671262272356352,0,3.05530059983811
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211420249,,k2sff211420249-c05_lc,132.757858,11.944543,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.75558681 11.94676500 132.75558684 11.94232100 132.76012916 11.94232100 132.76012919 11.94676500,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/20249/hlsp_k2sff_k2_lightcurve_211420249-c05_kepler_v1_llc.png,False,5885,9200168471,9200168471,561.015964430373,1237671125370339997,132.757856773704,11.9445426450168,0.00450417607675657,2,5972,301,6,117,669,1,0,6,1,1,0,68987912192,402685952,275146375168,4503874773745664,275146375168,275146375168,21.80183,19.91965,19.14954,18.84828,18.64164,0.1447603,0.01595519,0.02035252,0.01364186,0.03060192,21.87386,19.98137,19.16928,18.89078,18.72283,0.2910903,0.02346238,0.01739144,0.02061145,0.05942023,0.7915473,1.674552,21.85851,19.91193,19.12765,18.82797,18.62496,0.1601996,0.01550093,0.011647,0.01291273,0.03037484,21.64017,19.92726,19.12765,18.83904,18.64382,0.1721703,0.01549336,0.011647,0.01350599,0.03416029,1,0,0,1,1,1.530345,1.496288,1.465773,1.506451,1.467998,257,217706948,5063116,2,2,24577,24577,24577,24577,24577,-0.664202120462158,0.718332166724595,0.206964831365914,0.143465,0.111787,0.07733373,0.05746724,0.04274507,16298198328367,1237671125370339328,0,1.61337708564943
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211397834,,k2sff211397834-c05_lc,132.890045,11.607483,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.88777659 11.60970500 132.88777663 11.60526100 132.89231337 11.60526100 132.89231341 11.60970500,http://archive.stsci.edu/hlsps/k2sff/c05/211300000/97834/hlsp_k2sff_k2_lightcurve_211397834-c05_kepler_v1_llc.png,False,5885,9200168797,9200168797,719.918008510375,1237671262272291111,132.890046312238,11.6074829072295,0.00463948069902991,2,6004,301,5,115,295,1,0,3,1,0,0,105622104309780,2322168826331153,275146375184,4503874773745680,275146375188,2252075094278160,23.14933,20.85497,19.73954,19.31267,19.03559,0.3031863,0.03112064,0.01896932,0.01775085,0.03216441,22.86629,20.61994,19.44069,18.91313,18.61422,0.7739213,0.06653557,0.03318832,0.03169857,0.06048624,0.8720511,1.933954,22.86749,20.50876,19.36899,18.87506,18.59352,0.3367136,0.02604851,0.01510264,0.01400947,0.02942766,22.87056,20.55562,19.37764,18.8861,18.55029,0.6267098,0.02903284,0.01543931,0.01401312,0.03657165,1,0.845319,0.8040882,0.938066,0.8839496,1.091425,1.129609,1.163764,0.9558763,0.9817827,257,216225181,5121905,3,3,24577,24705,24577,24577,24577,-0.666674764795828,0.717677478107393,0.201205853299153,0.1194094,0.09304303,0.06436674,0.04783139,0.03557776,16298235536297,1237671262272290816,0,1.70934950061587
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211401907,,k2sff211401907-c05_lc,132.750961,11.669521,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.74869208 11.67174300 132.74869212 11.66729900 132.75322988 11.66729900 132.75322992 11.67174300,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/01907/hlsp_k2sff_k2_lightcurve_211401907-c05_kepler_v1_llc.png,False,5885,9200168980,9200168980,526.483191050321,1237671262272226002,132.750959664885,11.6695208849098,0.00472526930263763,2,6004,301,5,114,722,1,0,6,1,1,0,140806477447680,9147936877478401,275288982016,4503600030056960,269517312,275280592896,23.74109,21.00304,19.65985,19.05286,18.58613,0.6246379,0.03111279,0.01930901,0.01845154,0.02410867,24.19699,21.0244,19.71984,19.17589,18.54853,1.452067,0.05964735,0.02736569,0.02636741,0.04552686,0.727514,1.633206,23.94747,21.02044,19.6635,19.0513,18.56493,0.4900265,0.03104513,0.01653242,0.01350802,0.02332982,21.13856,21.01934,19.66351,19.03986,18.53518,0.5897128,0.03104333,0.01857772,0.01350233,0.02768083,1,1,0,1,0,1.05194,1.134363,1.325407,1.025828,0.9618357,257,215943967,5121897,3,3,24577,24705,24705,24577,24577,-0.664782350494754,0.719133330279081,0.202266358429642,0.1199047,0.09342895,0.06463371,0.04802978,0.03572533,16298246717188,1237671262272225280,0,1.40804121591921
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211401296,,k2sff211401296-c05_lc,132.795303,11.659408,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.79303417 11.66163000 132.79303420 11.65718600 132.79757180 11.65718600 132.79757183 11.66163000,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/01296/hlsp_k2sff_k2_lightcurve_211401296-c05_kepler_v1_llc.png,False,5885,9200168947,9200168947,507.427162170424,1237671262272226111,132.795301606502,11.6594077089038,0.00502359894649518,2,6004,301,5,114,831,1,0,3,1,0,0,2450547277824,275280592896,275146375168,4503874773745664,275146375168,275280592896,22.2337,21.34776,20.63839,20.6419,20.56427,0.1405805,0.03871593,0.03295698,0.03965676,0.09896866,21.45572,20.34177,19.7163,19.36616,19.25853,0.3427791,0.07021695,0.06733865,0.07708026,0.1803126,1.50568,4.00452,21.23566,20.3001,19.74537,19.44087,19.40873,0.124045,0.02882225,0.0260384,0.02888034,0.08905728,21.07751,20.27496,19.68616,19.29799,19.42105,0.1217676,0.02877182,0.02626496,0.02921998,0.1042231,0.5199335,0,0.1796842,0.1290864,0.03087101,1.049564,1.136768,1.282574,0.999129,0.9694242,257,215943996,5121897,3,3,24577,24705,24705,24577,24577,-0.665362942581508,0.718644817528634,0.202093495388925,0.121799,0.09490492,0.06565478,0.04878854,0.03628971,16298246748975,1237671262272225280,0,2.99383085456243
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211413091,,k2sff211413091-c05_lc,132.729919,11.837975,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.72764870 11.84019700 132.72764873 11.83575300 132.73218927 11.83575300 132.73218930 11.84019700,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/13091/hlsp_k2sff_k2_lightcurve_211413091-c05_kepler_v1_llc.png,False,5885,9200168094,9200168094,351.453175015137,1237671125370339971,132.72992063743,11.837975006575,0.0057694249091096,2,5972,301,6,117,643,1,0,6,1,1,0,68987912704,268468736,268468224,4503599895838720,268468224,268468224,21.7347,19.54608,18.64772,18.28459,18.10077,0.135602,0.0131508,0.01894669,0.01039614,0.02122826,21.82611,19.59042,18.66036,18.32646,18.15351,0.269127,0.01663419,0.01122338,0.0125882,0.03501924,0.7595853,1.65699,21.7455,19.53752,18.6282,18.26825,18.08468,0.1447017,0.01220051,0.008603265,0.009027369,0.02023139,21.70862,19.55067,18.6282,18.27802,18.08791,0.1525416,0.01219498,0.008603264,0.009025808,0.02289255,1,1,0,0.9969667,0.9057409,1.513456,1.408133,1.396888,1.400877,1.376505,257,217707131,5063117,2,2,24577,24577,24577,24577,24577,-0.66411185267687,0.718937453851598,0.205144789315928,0.1478744,0.1152228,0.07971057,0.05923349,0.04405884,16298257423589,1237671125370339328,0,1.52662333403368
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211400571,,k2sff211400571-c05_lc,132.964996,11.649075,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.96272725 11.65129700 132.96272729 11.64685300 132.96726471 11.64685300 132.96726475 11.65129700,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/00571/hlsp_k2sff_k2_lightcurve_211400571-c05_kepler_v1_llc.png,False,5885,9200168923,9200168923,722.67650364205,1237671262272291563,132.964994299053,11.6490747789632,0.00604984239163688,2,6004,301,5,115,747,1,0,6,1,1,0,68988043264,275146506240,268468224,4503599895838720,268468224,275146375168,19.96228,18.79032,18.38183,18.22934,18.21107,0.03225609,0.01152285,0.01032206,0.01093015,0.02010779,19.99889,18.86005,18.43324,18.29327,18.21449,0.04547812,0.009322389,0.008658352,0.01084166,0.02941717,0.6248459,1.417482,19.95552,18.80868,18.37782,18.23498,18.18954,0.03359008,0.008529712,0.007730664,0.008829614,0.01852502,19.95232,18.81103,18.37782,18.23836,18.18179,0.03642017,0.008529029,0.007730665,0.008826156,0.01891833,1,1,1,1,0,1.11495,1.27459,1.119825,0.9287357,0.9701777,257,216225653,5121913,3,3,24577,24705,24577,24577,24577,-0.667513258092161,0.716697724311084,0.201916869623372,0.1108368,0.08636325,0.0597457,0.04439745,0.03302355,16298238127125,1237671262272290816,0,1.20567813817491
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211419831,,k2sff211419831-c05_lc,132.978455,11.938687,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.97618386 11.94090900 132.97618389 11.93646500 132.98072611 11.93646500 132.98072614 11.94090900,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/19831/hlsp_k2sff_k2_lightcurve_211419831-c05_kepler_v1_llc.png,False,5885,9200168458,9200168458,724.597775458476,1237671125370470870,132.978453265063,11.9386867449479,0.00617927376916557,2,5972,301,6,119,470,1,0,3,1,0,0,68987912192,9007199388991489,275146375168,4503874773745664,275146375168,275280592896,22.84137,21.17339,19.81805,19.28975,19.0033,0.3289216,0.03726616,0.01875426,0.01791813,0.04074409,24.64523,21.15463,19.56821,18.99465,18.72113,2.451495,0.08705529,0.03145319,0.02934851,0.07943709,0.9979855,2.171701,22.93891,20.90265,19.51635,18.99064,18.75398,0.4606021,0.03636261,0.01713004,0.0164626,0.04040895,22.56185,20.94827,19.52631,18.92171,18.79193,0.3603919,0.03627025,0.01713438,0.01645754,0.03994459,0,0.869626,0.8270739,1,1,1.475659,1.481551,1.439166,1.500987,1.428565,257,218297674,5063147,2,2,24577,24577,24577,24577,24577,-0.666977283468379,0.71578505289774,0.206864838446075,0.1580052,0.1231166,0.0851715,0.06329155,0.04707729,16298247939203,1237671125370470400,0,1.93693817360617
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211399943,,k2sff211399943-c05_lc,132.840836,11.639571,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.83856733 11.64179300 132.83856737 11.63734900 132.84310463 11.63734900 132.84310467 11.64179300,http://archive.stsci.edu/hlsps/k2sff/c05/211300000/99943/hlsp_k2sff_k2_lightcurve_211399943-c05_kepler_v1_llc.png,False,5885,9200168891,9200168891,571.549529633136,1237671262272226360,132.840837766773,11.6395705121563,0.0064724133614266,2,6004,301,5,114,1080,1,0,3,1,0,0,2381827801088,9007199388991489,275146342400,4503874773712896,275146342400,275146375168,23.6214,22.37705,21.07169,21.00287,20.61023,0.3983852,0.08463036,0.04410362,0.05101072,0.1033181,21.85633,21.26575,20.09945,19.69895,19.40029,0.3875442,0.1141255,0.0586749,0.06232686,0.1495094,1.433816,2.361621,22.10298,21.12195,19.93777,19.57467,19.22836,0.2845344,0.06424138,0.03416219,0.03582284,0.08308977,21.63069,21.12515,19.93776,19.57981,19.30131,0.2650647,0.07697104,0.03416219,0.03676194,0.08309887,0,0,0,0,0,1.058032,1.136888,1.228499,0.9754828,0.9762641,257,215944219,5121900,3,3,24577,24705,24705,24577,24577,-0.665981416583559,0.718167051400033,0.201754402798893,0.1241889,0.09676713,0.06694306,0.04974587,0.03700178,16298243771136,1237671262272225280,0,3.25903663232143
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211417821,,k2sff211417821-c05_lc,132.673645,11.909037,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.67137410 11.91125900 132.67137414 11.90681500 132.67591586 11.90681500 132.67591590 11.91125900,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/17821/hlsp_k2sff_k2_lightcurve_211417821-c05_kepler_v1_llc.png,False,5885,9200168374,9200168374,650.970602494489,1237671125370339934,132.673646434593,11.9090381702063,0.00657904410811495,2,5972,301,6,117,606,1,0,6,1,1,0,158398662447104,158604955123712,268603392,4503599895838720,268468224,275146375168,20.44568,17.89362,16.76656,16.30869,16.13033,0.0612073,0.008768127,0.01767625,0.007522709,0.0118832,20.43478,17.94375,16.79242,16.37375,16.14554,0.0800726,0.005127857,0.00310194,0.003126533,0.007094612,0.7624417,1.628781,20.44925,17.89871,16.75184,16.31691,16.10989,0.05425422,0.005489064,0.00404314,0.00401886,0.00654991,20.44975,17.90212,16.75184,16.31901,16.10574,0.05424931,0.005486947,0.00404314,0.004017223,0.007648571,1,1,0,1,1,1.50247,1.447203,1.422811,1.483016,1.469143,257,217706780,5063110,2,2,24577,24577,24577,24577,24577,-0.663232439632658,0.719401754647682,0.20635853854093,0.1481137,0.1154092,0.07983955,0.05932934,0.04413013,16298255278987,1237671125370339328,0,1.55425106804615
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211413443,,k2sff211413443-c05_lc,132.737885,11.843322,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.73561465 11.84554400 132.73561469 11.84110000 132.74015531 11.84110000 132.74015535 11.84554400,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/13443/hlsp_k2sff_k2_lightcurve_211413443-c05_kepler_v1_llc.png,False,5885,9200168114,9200168114,333.573754419346,1237671125370340231,132.737883123741,11.8433218972959,0.00662107595631783,2,5972,301,6,117,903,1,0,6,1,1,0,68988047360,18014398643740673,275146375168,4503874773745664,275146375168,275146510336,24.70332,21.34642,19.94214,19.3366,19.04432,0.881067,0.03929392,0.0248238,0.01744344,0.03760724,23.77345,21.36889,19.93239,19.34293,19.02274,1.429721,0.07928584,0.0335846,0.03170705,0.0807961,0.7778524,1.740696,25.08823,21.32024,19.91324,19.30738,19.01028,0.8317883,0.04113274,0.0192668,0.01755188,0.04015476,25.24043,21.31643,19.91324,19.3189,19.01406,0.923989,0.04113443,0.0192668,0.01754943,0.04906467,1,0,1,1,1,1.515709,1.416351,1.404403,1.407327,1.378636,257,217707198,5063117,2,2,24577,24577,24577,24577,24577,-0.664198763079458,0.718831090262953,0.205236124488582,0.1487645,0.1159163,0.08019038,0.05959004,0.04432404,16298259515312,1237671125370339328,0,1.54719832923349
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211417215,,k2sff211417215-c05_lc,132.751556,11.900219,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.74928518 11.90244100 132.74928521 11.89799700 132.75382679 11.89799700 132.75382682 11.90244100,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/17215/hlsp_k2sff_k2_lightcurve_211417215-c05_kepler_v1_llc.png,False,5885,9200168335,9200168335,432.831118238201,1237671125370339771,132.751557890287,11.9002192443833,0.00671664800830292,2,5972,301,6,117,443,1,0,3,1,0,0,105622104576272,9008298909143313,275146772496,4503874773745680,70643890946065,2252074960195600,24.23214,21.50379,20.10308,19.51985,19.21908,0.9046237,0.7295055,0.8526853,0.7666043,0.8219658,24.86325,21.13214,19.69477,19.10237,18.67009,2.884849,1.813345,1.89287,1.720898,1.608479,1.109356,2.637885,24.29649,21.06456,19.63758,19.06173,18.74241,1.223427,0.05003199,0.02343188,0.02127818,0.04711352,24.30803,21.17802,19.66026,19.06324,18.56713,1.70218,0.04994899,0.03155302,0.02315246,0.06367027,0.76121,0.8228439,0.7936648,0.8237605,1,1.528882,1.470528,1.445824,1.482621,1.439187,257,217707104,5063117,2,2,24577,24577,24577,24577,24577,-0.664231630086142,0.718522533622902,0.206207929695325,0.1487745,0.115924,0.08019572,0.05959401,0.044327,16298254653060,1237671125370339328,0,2.10895008469791
